Datum,Provincienaam,Provinciecode,Type,Aantal,AantalCumulatief
2020-09-13,Drenthe,22.0,Totaal,5.0,677.0
2020-09-14,Drenthe,22.0,Totaal,1.0,678.0
2020-09-15,Drenthe,22.0,Totaal,2.0,680.0
2020-09-16,Drenthe,22.0,Totaal,10.0,690.0
2020-09-17,Drenthe,22.0,Totaal,3.0,693.0
2020-09-18,Drenthe,22.0,Totaal,10.0,703.0
2020-09-19,Drenthe,22.0,Totaal,10.0,713.0
2020-09-20,Drenthe,22.0,Totaal,12.0,725.0
2020-09-21,Drenthe,22.0,Totaal,11.0,736.0
2020-09-22,Drenthe,22.0,Totaal,31.0,767.0
2020-09-23,Drenthe,22.0,Totaal,15.0,782.0
2020-09-24,Drenthe,22.0,Totaal,18.0,800.0
2020-09-25,Drenthe,22.0,Totaal,98.0,898.0
2020-09-26,Drenthe,22.0,Totaal,93.0,991.0
2020-09-27,Drenthe,22.0,Totaal,16.0,1007.0
2020-09-28,Drenthe,22.0,Totaal,77.0,1084.0
2020-09-29,Drenthe,22.0,Totaal,36.0,1120.0
2020-09-30,Drenthe,22.0,Totaal,8.0,1128.0
2020-10-01,Drenthe,22.0,Totaal,87.0,1215.0
2020-10-02,Drenthe,22.0,Totaal,27.0,1242.0
2020-10-03,Drenthe,22.0,Totaal,97.0,1339.0
2020-10-04,Drenthe,22.0,Totaal,55.0,1394.0
2020-10-05,Drenthe,22.0,Totaal,12.0,1406.0
2020-10-06,Drenthe,22.0,Totaal,34.0,1440.0
2020-10-07,Drenthe,22.0,Totaal,41.0,1481.0
2020-10-08,Drenthe,22.0,Totaal,77.0,1558.0
2020-10-09,Drenthe,22.0,Totaal,75.0,1633.0
2020-10-10,Drenthe,22.0,Totaal,67.0,1700.0
2020-10-11,Drenthe,22.0,Totaal,43.0,1743.0
2020-10-12,Drenthe,22.0,Totaal,74.0,1817.0
2020-10-13,Drenthe,22.0,Totaal,60.0,1877.0
2020-10-14,Drenthe,22.0,Totaal,100.0,1977.0
2020-10-15,Drenthe,22.0,Totaal,26.0,2003.0
2020-10-16,Drenthe,22.0,Totaal,171.0,2174.0
2020-10-17,Drenthe,22.0,Totaal,52.0,2226.0
2020-10-18,Drenthe,22.0,Totaal,108.0,2334.0
2020-10-19,Drenthe,22.0,Totaal,96.0,2430.0
2020-10-20,Drenthe,22.0,Totaal,116.0,2546.0
2020-10-21,Drenthe,22.0,Totaal,47.0,2593.0
2020-10-22,Drenthe,22.0,Totaal,113.0,2706.0
2020-10-23,Drenthe,22.0,Totaal,170.0,2876.0
2020-10-24,Drenthe,22.0,Totaal,135.0,3011.0
2020-10-25,Drenthe,22.0,Totaal,41.0,3052.0
2020-10-26,Drenthe,22.0,Totaal,324.0,3376.0
2020-10-27,Drenthe,22.0,Totaal,69.0,3445.0
2020-10-28,Drenthe,22.0,Totaal,75.0,3520.0
2020-10-29,Drenthe,22.0,Totaal,88.0,3608.0
2020-10-30,Drenthe,22.0,Totaal,270.0,3878.0
2020-10-31,Drenthe,22.0,Totaal,313.0,4191.0
2020-11-01,Drenthe,22.0,Totaal,56.0,4247.0
2020-11-02,Drenthe,22.0,Totaal,149.0,4396.0
2020-11-03,Drenthe,22.0,Totaal,70.0,4466.0
2020-11-04,Drenthe,22.0,Totaal,169.0,4635.0
2020-11-05,Drenthe,22.0,Totaal,183.0,4818.0
2020-11-06,Drenthe,22.0,Totaal,45.0,4863.0
2020-11-07,Drenthe,22.0,Totaal,85.0,4948.0
2020-11-08,Drenthe,22.0,Totaal,164.0,5112.0
2020-11-09,Drenthe,22.0,Totaal,65.0,5177.0
2020-11-10,Drenthe,22.0,Totaal,37.0,5214.0
2020-11-11,Drenthe,22.0,Totaal,16.0,5230.0
2020-11-12,Drenthe,22.0,Totaal,139.0,5369.0
2020-11-13,Drenthe,22.0,Totaal,83.0,5452.0
2020-11-14,Drenthe,22.0,Totaal,33.0,5485.0
2020-11-15,Drenthe,22.0,Totaal,148.0,5633.0
2020-11-16,Drenthe,22.0,Totaal,48.0,5681.0
2020-11-17,Drenthe,22.0,Totaal,30.0,5711.0
2020-02-27,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-02-28,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-02-29,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-01,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-02,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-03,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-04,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-05,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-06,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-07,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-08,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-09,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-10,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-11,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-12,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-13,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-14,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-15,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-16,Drenthe,22.0,Ziekenhuisopname,0.0,0.0
2020-03-17,Drenthe,22.0,Ziekenhuisopname,1.0,1.0
2020-03-18,Drenthe,22.0,Ziekenhuisopname,0.0,1.0
2020-03-19,Drenthe,22.0,Ziekenhuisopname,0.0,1.0
2020-03-20,Drenthe,22.0,Ziekenhuisopname,1.0,2.0
2020-03-21,Drenthe,22.0,Ziekenhuisopname,1.0,3.0
2020-03-22,Drenthe,22.0,Ziekenhuisopname,1.0,4.0
2020-03-23,Drenthe,22.0,Ziekenhuisopname,1.0,5.0
2020-03-24,Drenthe,22.0,Ziekenhuisopname,0.0,5.0
2020-03-25,Drenthe,22.0,Ziekenhuisopname,2.0,7.0
2020-03-26,Drenthe,22.0,Ziekenhuisopname,0.0,7.0
2020-03-27,Drenthe,22.0,Ziekenhuisopname,2.0,9.0
2020-03-28,Drenthe,22.0,Ziekenhuisopname,2.0,11.0
2020-03-29,Drenthe,22.0,Ziekenhuisopname,1.0,12.0
2020-03-30,Drenthe,22.0,Ziekenhuisopname,10.0,22.0
2020-03-31,Drenthe,22.0,Ziekenhuisopname,2.0,24.0
2020-04-01,Drenthe,22.0,Ziekenhuisopname,5.0,29.0
2020-04-02,Drenthe,22.0,Ziekenhuisopname,6.0,35.0
2020-04-03,Drenthe,22.0,Ziekenhuisopname,5.0,40.0
2020-04-04,Drenthe,22.0,Ziekenhuisopname,10.0,50.0
2020-04-05,Drenthe,22.0,Ziekenhuisopname,0.0,50.0
2020-04-06,Drenthe,22.0,Ziekenhuisopname,8.0,58.0
2020-04-07,Drenthe,22.0,Ziekenhuisopname,1.0,59.0
2020-04-08,Drenthe,22.0,Ziekenhuisopname,14.0,73.0
2020-04-09,Drenthe,22.0,Ziekenhuisopname,5.0,78.0
2020-04-10,Drenthe,22.0,Ziekenhuisopname,2.0,80.0
2020-04-11,Drenthe,22.0,Ziekenhuisopname,0.0,80.0
2020-04-12,Drenthe,22.0,Ziekenhuisopname,4.0,84.0
2020-04-13,Drenthe,22.0,Ziekenhuisopname,1.0,85.0
2020-04-14,Drenthe,22.0,Ziekenhuisopname,1.0,86.0
2020-04-15,Drenthe,22.0,Ziekenhuisopname,2.0,88.0
2020-04-16,Drenthe,22.0,Ziekenhuisopname,0.0,88.0
2020-04-17,Drenthe,22.0,Ziekenhuisopname,1.0,89.0
2020-04-18,Drenthe,22.0,Ziekenhuisopname,0.0,89.0
2020-04-19,Drenthe,22.0,Ziekenhuisopname,1.0,90.0
2020-04-20,Drenthe,22.0,Ziekenhuisopname,2.0,92.0
2020-04-21,Drenthe,22.0,Ziekenhuisopname,3.0,95.0
2020-04-22,Drenthe,22.0,Ziekenhuisopname,0.0,95.0
2020-04-23,Drenthe,22.0,Ziekenhuisopname,1.0,96.0
2020-04-24,Drenthe,22.0,Ziekenhuisopname,5.0,101.0
2020-04-25,Drenthe,22.0,Ziekenhuisopname,1.0,102.0
2020-04-26,Drenthe,22.0,Ziekenhuisopname,0.0,102.0
2020-04-27,Drenthe,22.0,Ziekenhuisopname,1.0,103.0
2020-04-28,Drenthe,22.0,Ziekenhuisopname,0.0,103.0
2020-04-29,Drenthe,22.0,Ziekenhuisopname,1.0,104.0
2020-04-30,Drenthe,22.0,Ziekenhuisopname,1.0,105.0
2020-05-01,Drenthe,22.0,Ziekenhuisopname,3.0,108.0
2020-05-02,Drenthe,22.0,Ziekenhuisopname,0.0,108.0
2020-05-03,Drenthe,22.0,Ziekenhuisopname,3.0,111.0
2020-05-04,Drenthe,22.0,Ziekenhuisopname,1.0,112.0
2020-05-05,Drenthe,22.0,Ziekenhuisopname,1.0,113.0
2020-05-06,Drenthe,22.0,Ziekenhuisopname,0.0,113.0
2020-05-07,Drenthe,22.0,Ziekenhuisopname,1.0,114.0
2020-05-08,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-09,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-10,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-11,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-12,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-13,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-14,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-15,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-16,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-17,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-18,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-19,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-20,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-21,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-22,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-23,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-24,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-25,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-26,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-27,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-28,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-29,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-30,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-05-31,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-01,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-02,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-03,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-04,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-05,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-06,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-07,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-08,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-09,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-10,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-11,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-12,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-13,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-14,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-15,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-16,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-17,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-18,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-19,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-20,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-21,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-22,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-23,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-24,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-25,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-26,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-27,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-28,Drenthe,22.0,Ziekenhuisopname,0.0,114.0
2020-06-29,Drenthe,22.0,Ziekenhuisopname,1.0,115.0
2020-06-30,Drenthe,22.0,Ziekenhuisopname,2.0,117.0
2020-07-01,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-02,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-03,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-04,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-05,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-06,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-07,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-08,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-09,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-10,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-11,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-12,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-13,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-14,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-15,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-16,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-17,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-18,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-19,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-20,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-21,Drenthe,22.0,Ziekenhuisopname,0.0,117.0
2020-07-22,Drenthe,22.0,Ziekenhuisopname,2.0,119.0
2020-07-23,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-07-24,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-07-25,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-07-26,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-07-27,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-07-28,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-07-29,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-07-30,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-07-31,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-01,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-02,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-03,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-04,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-05,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-06,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-07,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-08,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-09,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-10,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-11,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-12,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-13,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-14,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-15,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-16,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-17,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-18,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-19,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-20,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-21,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-22,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-23,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-24,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-25,Drenthe,22.0,Ziekenhuisopname,0.0,119.0
2020-08-26,Drenthe,22.0,Ziekenhuisopname,1.0,120.0
2020-08-27,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-08-28,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-08-29,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-08-30,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-08-31,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-01,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-02,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-03,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-04,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-05,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-06,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-07,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-08,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-09,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-10,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-11,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-12,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-13,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-14,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-15,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-16,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-17,Drenthe,22.0,Ziekenhuisopname,0.0,120.0
2020-09-18,Drenthe,22.0,Ziekenhuisopname,1.0,121.0
2020-09-19,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-09-20,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-09-21,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-09-22,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-09-23,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-09-24,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-09-25,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-09-26,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-09-27,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-09-28,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-09-29,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-09-30,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-10-01,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-10-02,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-10-03,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-10-04,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-10-05,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-10-06,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-10-07,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-10-08,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-10-09,Drenthe,22.0,Ziekenhuisopname,0.0,121.0
2020-10-10,Drenthe,22.0,Ziekenhuisopname,1.0,122.0
2020-10-11,Drenthe,22.0,Ziekenhuisopname,2.0,124.0
2020-10-12,Drenthe,22.0,Ziekenhuisopname,1.0,125.0
2020-10-13,Drenthe,22.0,Ziekenhuisopname,6.0,131.0
2020-10-14,Drenthe,22.0,Ziekenhuisopname,2.0,133.0
2020-10-15,Drenthe,22.0,Ziekenhuisopname,1.0,134.0
2020-10-16,Drenthe,22.0,Ziekenhuisopname,5.0,139.0
2020-10-17,Drenthe,22.0,Ziekenhuisopname,5.0,144.0
2020-10-18,Drenthe,22.0,Ziekenhuisopname,11.0,155.0
2020-10-19,Drenthe,22.0,Ziekenhuisopname,1.0,156.0
2020-10-20,Drenthe,22.0,Ziekenhuisopname,1.0,157.0
2020-10-21,Drenthe,22.0,Ziekenhuisopname,1.0,158.0
2020-10-22,Drenthe,22.0,Ziekenhuisopname,1.0,159.0
2020-10-23,Drenthe,22.0,Ziekenhuisopname,2.0,161.0
2020-10-24,Drenthe,22.0,Ziekenhuisopname,2.0,163.0
2020-10-25,Drenthe,22.0,Ziekenhuisopname,4.0,167.0
2020-10-26,Drenthe,22.0,Ziekenhuisopname,4.0,171.0
2020-10-27,Drenthe,22.0,Ziekenhuisopname,0.0,171.0
2020-10-28,Drenthe,22.0,Ziekenhuisopname,4.0,175.0
2020-10-29,Drenthe,22.0,Ziekenhuisopname,1.0,176.0
2020-10-30,Drenthe,22.0,Ziekenhuisopname,0.0,176.0
2020-10-31,Drenthe,22.0,Ziekenhuisopname,1.0,177.0
2020-11-01,Drenthe,22.0,Ziekenhuisopname,0.0,177.0
2020-11-02,Drenthe,22.0,Ziekenhuisopname,1.0,178.0
2020-11-03,Drenthe,22.0,Ziekenhuisopname,2.0,180.0
2020-11-04,Drenthe,22.0,Ziekenhuisopname,4.0,184.0
2020-11-05,Drenthe,22.0,Ziekenhuisopname,2.0,186.0
2020-11-06,Drenthe,22.0,Ziekenhuisopname,0.0,186.0
2020-11-07,Drenthe,22.0,Ziekenhuisopname,2.0,188.0
2020-11-08,Drenthe,22.0,Ziekenhuisopname,1.0,189.0
2020-11-09,Drenthe,22.0,Ziekenhuisopname,2.0,191.0
2020-11-10,Drenthe,22.0,Ziekenhuisopname,0.0,191.0
2020-11-11,Drenthe,22.0,Ziekenhuisopname,0.0,191.0
2020-11-12,Drenthe,22.0,Ziekenhuisopname,1.0,192.0
2020-11-13,Drenthe,22.0,Ziekenhuisopname,0.0,192.0
2020-11-14,Drenthe,22.0,Ziekenhuisopname,0.0,192.0
2020-11-15,Drenthe,22.0,Ziekenhuisopname,0.0,192.0
2020-11-16,Drenthe,22.0,Ziekenhuisopname,6.0,198.0
2020-11-17,Drenthe,22.0,Ziekenhuisopname,1.0,199.0
2020-02-27,Flevoland,24.0,Overleden,0.0,0.0
2020-02-28,Flevoland,24.0,Overleden,0.0,0.0
2020-02-29,Flevoland,24.0,Overleden,0.0,0.0
2020-03-01,Flevoland,24.0,Overleden,0.0,0.0
2020-03-02,Flevoland,24.0,Overleden,0.0,0.0
2020-03-03,Flevoland,24.0,Overleden,0.0,0.0
2020-03-04,Flevoland,24.0,Overleden,0.0,0.0
2020-03-05,Flevoland,24.0,Overleden,0.0,0.0
2020-03-06,Flevoland,24.0,Overleden,0.0,0.0
2020-03-07,Flevoland,24.0,Overleden,0.0,0.0
2020-03-08,Flevoland,24.0,Overleden,0.0,0.0
2020-03-09,Flevoland,24.0,Overleden,0.0,0.0
2020-03-10,Flevoland,24.0,Overleden,0.0,0.0
2020-03-11,Flevoland,24.0,Overleden,0.0,0.0
2020-03-12,Flevoland,24.0,Overleden,0.0,0.0
2020-03-13,Flevoland,24.0,Overleden,0.0,0.0
2020-03-14,Flevoland,24.0,Overleden,0.0,0.0
2020-03-15,Flevoland,24.0,Overleden,0.0,0.0
2020-03-16,Flevoland,24.0,Overleden,1.0,1.0
2020-03-17,Flevoland,24.0,Overleden,0.0,1.0
2020-03-18,Flevoland,24.0,Overleden,0.0,1.0
2020-03-19,Flevoland,24.0,Overleden,1.0,2.0
2020-03-20,Flevoland,24.0,Overleden,1.0,3.0
2020-03-21,Flevoland,24.0,Overleden,0.0,3.0
2020-03-22,Flevoland,24.0,Overleden,0.0,3.0
2020-03-23,Flevoland,24.0,Overleden,0.0,3.0
2020-03-24,Flevoland,24.0,Overleden,0.0,3.0
2020-03-25,Flevoland,24.0,Overleden,0.0,3.0
2020-03-26,Flevoland,24.0,Overleden,1.0,4.0
2020-03-27,Flevoland,24.0,Overleden,1.0,5.0
2020-03-28,Flevoland,24.0,Overleden,0.0,5.0
2020-03-29,Flevoland,24.0,Overleden,0.0,5.0
2020-03-30,Flevoland,24.0,Overleden,1.0,6.0
2020-03-31,Flevoland,24.0,Overleden,0.0,6.0
2020-04-01,Flevoland,24.0,Overleden,0.0,6.0
2020-04-02,Flevoland,24.0,Overleden,3.0,9.0
2020-04-03,Flevoland,24.0,Overleden,1.0,10.0
2020-04-04,Flevoland,24.0,Overleden,2.0,12.0
2020-04-05,Flevoland,24.0,Overleden,1.0,13.0
2020-04-06,Flevoland,24.0,Overleden,0.0,13.0
2020-04-07,Flevoland,24.0,Overleden,4.0,17.0
2020-04-08,Flevoland,24.0,Overleden,1.0,18.0
2020-04-09,Flevoland,24.0,Overleden,2.0,20.0
2020-04-10,Flevoland,24.0,Overleden,0.0,20.0
2020-04-11,Flevoland,24.0,Overleden,0.0,20.0
2020-04-12,Flevoland,24.0,Overleden,1.0,21.0
2020-04-13,Flevoland,24.0,Overleden,1.0,22.0
2020-04-14,Flevoland,24.0,Overleden,1.0,23.0
2020-04-15,Flevoland,24.0,Overleden,0.0,23.0
2020-04-16,Flevoland,24.0,Overleden,2.0,25.0
2020-04-17,Flevoland,24.0,Overleden,2.0,27.0
2020-04-18,Flevoland,24.0,Overleden,0.0,27.0
2020-04-19,Flevoland,24.0,Overleden,0.0,27.0
2020-04-20,Flevoland,24.0,Overleden,1.0,28.0
2020-04-21,Flevoland,24.0,Overleden,1.0,29.0
2020-04-22,Flevoland,24.0,Overleden,0.0,29.0
2020-04-23,Flevoland,24.0,Overleden,0.0,29.0
2020-04-24,Flevoland,24.0,Overleden,2.0,31.0
2020-04-25,Flevoland,24.0,Overleden,2.0,33.0
2020-04-26,Flevoland,24.0,Overleden,1.0,34.0
2020-04-27,Flevoland,24.0,Overleden,2.0,36.0
2020-04-28,Flevoland,24.0,Overleden,0.0,36.0
2020-04-29,Flevoland,24.0,Overleden,3.0,39.0
2020-04-30,Flevoland,24.0,Overleden,3.0,42.0
2020-05-01,Flevoland,24.0,Overleden,5.0,47.0
2020-05-02,Flevoland,24.0,Overleden,7.0,54.0
2020-05-03,Flevoland,24.0,Overleden,3.0,57.0
2020-05-04,Flevoland,24.0,Overleden,0.0,57.0
2020-05-05,Flevoland,24.0,Overleden,3.0,60.0
2020-05-06,Flevoland,24.0,Overleden,2.0,62.0
2020-05-07,Flevoland,24.0,Overleden,2.0,64.0
2020-05-08,Flevoland,24.0,Overleden,2.0,66.0
2020-05-09,Flevoland,24.0,Overleden,1.0,67.0
2020-05-10,Flevoland,24.0,Overleden,1.0,68.0
2020-05-11,Flevoland,24.0,Overleden,1.0,69.0
2020-05-12,Flevoland,24.0,Overleden,4.0,73.0
2020-05-13,Flevoland,24.0,Overleden,2.0,75.0
2020-05-14,Flevoland,24.0,Overleden,0.0,75.0
2020-05-15,Flevoland,24.0,Overleden,2.0,77.0
